,ciudad,cliente,cluster,recomendados
1,AGUACHICA,42710936,102.0,DENIM
2,AGUACHICA,42710936,102.0,VESTIDO MANGA SISA
3,AGUACHICA,42710936,102.0,TENIS
4,AGUACHICA,42710936,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42712735,102.0,PANTALON
1,AGUACHICA,42712735,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42712735,102.0,CAMISETA POLO
0,AGUACHICA,42714089,102.0,OVERALL CORTO
1,AGUACHICA,42714089,102.0,CUIDADO PERSONAL
2,AGUACHICA,42714089,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42714089,102.0,TENIS
4,AGUACHICA,42714089,102.0,CONJUNTO CORTO
0,AGUACHICA,42715293,102.0,BOTAS
1,AGUACHICA,42715293,102.0,TENIS
2,AGUACHICA,42715293,102.0,BERMUDA
3,AGUACHICA,42715293,102.0,CAMISETA POLO
4,AGUACHICA,42715293,102.0,PANTALON
0,AGUACHICA,42715755,102.0,PIJAMA ENTERIZO
1,AGUACHICA,42715755,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42715755,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42715755,102.0,CAMISETA POLO
4,AGUACHICA,42715755,102.0,CAMISA MANGA LARGA
0,AGUACHICA,42717485,102.0,TENIS
1,AGUACHICA,42717485,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42717485,102.0,CAMISETA POLO
3,AGUACHICA,42717485,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42717485,102.0,DENIM
0,AGUACHICA,42717492,102.0,PANTALON
1,AGUACHICA,42717492,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42717492,102.0,BERMUDA
3,AGUACHICA,42717492,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42717492,102.0,BUZO
0,AGUACHICA,42717744,102.0,SHORT
1,AGUACHICA,42717744,102.0,CAMISETA POLO
2,AGUACHICA,42717744,102.0,BOXER
3,AGUACHICA,42717744,102.0,BUZO
4,AGUACHICA,42717744,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42730027,102.0,OVERALL LARGO
1,AGUACHICA,42730027,102.0,OVERALL CORTO
2,AGUACHICA,42730027,102.0,SHORT
3,AGUACHICA,42730027,102.0,DENIM
4,AGUACHICA,42730027,102.0,LEGGINGS
0,AGUACHICA,42732319,102.0,CAMISA MANGA CORTA
1,AGUACHICA,42732319,102.0,DENIM
2,AGUACHICA,42732319,102.0,MINIFALDA
3,AGUACHICA,42732319,102.0,CAMISETA POLO
4,AGUACHICA,42732319,102.0,CAÑA LARGA
0,AGUACHICA,42740961,102.0,BOXER
1,AGUACHICA,42740961,102.0,TENIS
2,AGUACHICA,42740961,102.0,DENIM
3,AGUACHICA,42740961,102.0,CAMISETA POLO
4,AGUACHICA,42740961,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42741862,102.0,MINIFALDA
1,AGUACHICA,42741862,102.0,DENIM
2,AGUACHICA,42741862,102.0,TENIS
3,AGUACHICA,42741862,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42741862,102.0,AGUA DE LINOS
0,AGUACHICA,42741911,102.0,CAMISA MANGA CORTA
1,AGUACHICA,42741911,102.0,DENIM
2,AGUACHICA,42741911,102.0,CAMISETA POLO
3,AGUACHICA,42741911,102.0,TENIS
4,AGUACHICA,42741911,102.0,BUZO
0,AGUACHICA,42745489,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42745489,102.0,CAÑA LARGA
2,AGUACHICA,42745489,102.0,CONJUNTO CORTO
3,AGUACHICA,42745489,102.0,PAÑALERA
4,AGUACHICA,42745489,102.0,PIJAMA MC-PL
0,AGUACHICA,42747968,102.0,OVERALL CORTO
1,AGUACHICA,42747968,102.0,SANDALIA
2,AGUACHICA,42747968,102.0,CAMISETA POLO
3,AGUACHICA,42747968,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42747968,102.0,CAMISA MANGA LARGA
0,AGUACHICA,42748094,102.0,OVERALL CORTO
1,AGUACHICA,42748094,102.0,TENIS
2,AGUACHICA,42748094,102.0,CONJUNTO CORTO
3,AGUACHICA,42748094,102.0,CAMISETA POLO
4,AGUACHICA,42748094,102.0,CAMISETA MANGA CORTA
0,AGUACHICA,42748653,102.0,CONJUNTO SUDADERA
1,AGUACHICA,42748653,102.0,ENTERIZO CORTO
2,AGUACHICA,42748653,102.0,PIJAMA ML-PL
3,AGUACHICA,42748653,102.0,CONJUNTO CORTO
4,AGUACHICA,42748653,102.0,TOALLA
0,AGUACHICA,42749779,102.0,CAMISETA POLO
1,AGUACHICA,42749779,102.0,TENIS
2,AGUACHICA,42749779,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42749779,102.0,DENIM
4,AGUACHICA,42749779,102.0,CAMISETA MANGA CORTA
0,AGUACHICA,42751544,102.0,BOLSO
1,AGUACHICA,42751544,102.0,CAÑA LARGA
2,AGUACHICA,42751544,102.0,VESTIDO MANGA CORTA
3,AGUACHICA,42751544,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42751544,102.0,CAMISETA MANGA CORTA
0,AGUACHICA,42752148,102.0,CAMISA MANGA CORTA
1,AGUACHICA,42752148,102.0,DENIM
2,AGUACHICA,42752148,102.0,CAMISETA POLO
3,AGUACHICA,42752148,102.0,TENIS
4,AGUACHICA,42752148,102.0,BUZO
0,AGUACHICA,42752436,102.0,DENIM
1,AGUACHICA,42752436,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42752436,102.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,42752436,102.0,PANTALON
4,AGUACHICA,42752436,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42752539,102.0,BERMUDA
1,AGUACHICA,42752539,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42752539,102.0,CAMISETA POLO
3,AGUACHICA,42752539,102.0,DENIM
4,AGUACHICA,42752539,102.0,OTROS
0,AGUACHICA,42755313,102.0,DENIM
1,AGUACHICA,42755313,102.0,COBIJA SENCILLA
2,AGUACHICA,42755313,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42755313,102.0,VESTIDO MANGA CORTA
4,AGUACHICA,42755313,102.0,BERMUDA
0,AGUACHICA,42755388,102.0,CAMISETA POLO
1,AGUACHICA,42755388,102.0,CUIDADO PERSONAL
2,AGUACHICA,42755388,102.0,SHORT
3,AGUACHICA,42755388,102.0,MINIFALDA
4,AGUACHICA,42755388,102.0,CONJUNTO CORTO
0,AGUACHICA,42755392,102.0,TENIS
1,AGUACHICA,42755392,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42755392,102.0,CAMISETA POLO
3,AGUACHICA,42755392,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42755392,102.0,DENIM
0,AGUACHICA,42755446,102.0,BODY MANGA CORTA
1,AGUACHICA,42755446,102.0,CONJUNTO LARGO
2,AGUACHICA,42755446,102.0,SANDALIA
3,AGUACHICA,42755446,102.0,SET
4,AGUACHICA,42755446,102.0,CAMISETA MANGA CORTA
0,AGUACHICA,42755454,102.0,DENIM
1,AGUACHICA,42755454,102.0,BOXER
2,AGUACHICA,42755454,102.0,CAMISETA MANGA SISA
3,AGUACHICA,42755454,102.0,BERMUDA
4,AGUACHICA,42755454,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42755458,102.0,BODY MANGA CORTA
1,AGUACHICA,42755458,102.0,VESTIDO MANGA CORTA
2,AGUACHICA,42755458,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42755458,102.0,TENIS
4,AGUACHICA,42755458,102.0,CAMISETA POLO
0,AGUACHICA,42755515,102.0,CONJUNTO LARGO
1,AGUACHICA,42755515,102.0,BODY
2,AGUACHICA,42755515,102.0,BODY MANGA CORTA
3,AGUACHICA,42755515,102.0,COBIJA SENCILLA
4,AGUACHICA,42755515,102.0,CONJUNTO SUDADERA
0,AGUACHICA,42755518,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42755518,102.0,CAMISETA POLO
2,AGUACHICA,42755518,102.0,BOTAS
3,AGUACHICA,42755518,102.0,DENIM
4,AGUACHICA,42755518,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42755593,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42755593,102.0,DENIM
2,AGUACHICA,42755593,102.0,SANDALIA
3,AGUACHICA,42755593,102.0,TENIS
4,AGUACHICA,42755593,102.0,VESTIDO MANGA SISA
0,AGUACHICA,42755879,102.0,DENIM
1,AGUACHICA,42755879,102.0,CAMISA MANGA LARGA
2,AGUACHICA,42755879,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42755879,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42755879,102.0,OVERALL LARGO
0,AGUACHICA,42755980,102.0,DENIM
1,AGUACHICA,42755980,102.0,TENIS
2,AGUACHICA,42755980,102.0,SHORT
3,AGUACHICA,42755980,102.0,CAMISETA POLO
4,AGUACHICA,42755980,102.0,OVERALL LARGO
0,AGUACHICA,42755982,102.0,CAMISETA POLO
1,AGUACHICA,42755982,102.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42755982,102.0,ZAPATOS COSIDOS
3,AGUACHICA,42755982,102.0,CAMISA MANGA LARGA
4,AGUACHICA,42755982,102.0,TENIS
0,AGUACHICA,42755992,102.0,DENIM
1,AGUACHICA,42755992,102.0,CAMISA MANGA LARGA
2,AGUACHICA,42755992,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42755992,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42755992,102.0,OVERALL LARGO
0,AGUACHICA,42756275,102.0,DENIM
1,AGUACHICA,42756275,102.0,CAMISA MANGA LARGA
2,AGUACHICA,42756275,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42756275,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42756275,102.0,OVERALL LARGO
0,AGUACHICA,42756585,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42756585,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42756585,102.0,BODY MANGA CORTA
3,AGUACHICA,42756585,102.0,CAMISA MANGA SISA
4,AGUACHICA,42756585,102.0,DENIM
0,AGUACHICA,42756668,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42756668,102.0,CAMISETA POLO
2,AGUACHICA,42756668,102.0,DENIM
3,AGUACHICA,42756668,102.0,PAÑALERA
4,AGUACHICA,42756668,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42756728,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42756728,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42756728,102.0,BODY MANGA CORTA
3,AGUACHICA,42756728,102.0,CAMISA MANGA SISA
4,AGUACHICA,42756728,102.0,DENIM
0,AGUACHICA,42757197,102.0,CHALECO
1,AGUACHICA,42757197,102.0,OVERALL CORTO
2,AGUACHICA,42757197,102.0,LEGGINGS
3,AGUACHICA,42757197,102.0,VESTIDO MANGA CORTA
4,AGUACHICA,42757197,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42757426,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42757426,102.0,DENIM
2,AGUACHICA,42757426,102.0,BERMUDA
3,AGUACHICA,42757426,102.0,CAMISETA POLO
4,AGUACHICA,42757426,102.0,VESTIDO MANGA SISA
0,AGUACHICA,42757654,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42757654,102.0,CAMISETA POLO
2,AGUACHICA,42757654,102.0,DENIM
3,AGUACHICA,42757654,102.0,PAÑALERA
4,AGUACHICA,42757654,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42757850,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42757850,102.0,COBIJA SENCILLA
2,AGUACHICA,42757850,102.0,ENTERIZO CORTO
3,AGUACHICA,42757850,102.0,CONJUNTO CORTO
4,AGUACHICA,42757850,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42758309,102.0,CONJUNTO CORTO
1,AGUACHICA,42758309,102.0,SET
2,AGUACHICA,42758309,102.0,DENIM
3,AGUACHICA,42758309,102.0,OTROS
4,AGUACHICA,42758309,102.0,CONJUNTO SUDADERA
0,AGUACHICA,42758356,102.0,DENIM
1,AGUACHICA,42758356,102.0,TENIS
2,AGUACHICA,42758356,102.0,SHORT
3,AGUACHICA,42758356,102.0,CAMISETA POLO
4,AGUACHICA,42758356,102.0,OVERALL LARGO
0,AGUACHICA,42758468,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42758468,102.0,CAMISETA POLO
2,AGUACHICA,42758468,102.0,DENIM
3,AGUACHICA,42758468,102.0,PAÑALERA
4,AGUACHICA,42758468,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42758740,102.0,DENIM
1,AGUACHICA,42758740,102.0,CAMISA MANGA LARGA
2,AGUACHICA,42758740,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42758740,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42758740,102.0,OVERALL LARGO
0,AGUACHICA,42759321,102.0,DENIM
1,AGUACHICA,42759321,102.0,TENIS
2,AGUACHICA,42759321,102.0,BERMUDA
3,AGUACHICA,42759321,102.0,OVERALL LARGO
4,AGUACHICA,42759321,102.0,CAMISETA MANGA CORTA
0,AGUACHICA,42759331,102.0,MINIFALDA
1,AGUACHICA,42759331,102.0,DENIM
2,AGUACHICA,42759331,102.0,TENIS
3,AGUACHICA,42759331,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42759331,102.0,AGUA DE LINOS
0,AGUACHICA,42759420,102.0,BERMUDA
1,AGUACHICA,42759420,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42759593,102.0,BUZO
1,AGUACHICA,42759593,102.0,CAMISETA MANGA CORTA
2,AGUACHICA,42759593,102.0,TENIS
3,AGUACHICA,42759593,102.0,BERMUDA
4,AGUACHICA,42759593,102.0,BODY MANGA CORTA
0,AGUACHICA,42760234,102.0,BODY MANGA CORTA
1,AGUACHICA,42760234,102.0,TENIS
2,AGUACHICA,42760234,102.0,CAMISETA POLO
3,AGUACHICA,42760234,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42760234,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42760650,102.0,SHORT
1,AGUACHICA,42760650,102.0,PANTALON
2,AGUACHICA,42760650,102.0,OTROS
3,AGUACHICA,42760650,102.0,CONJUNTO CORTO
4,AGUACHICA,42760650,102.0,DENIM
36,AGUACHICA,42761296,102.0,CAMISETA MANGA CORTA
61,AGUACHICA,42761296,102.0,DENIM
138,AGUACHICA,42761296,102.0,TENIS
98,AGUACHICA,42761296,102.0,PANTALON
31,AGUACHICA,42761296,102.0,CAMISA MANGA LARGA
0,AGUACHICA,42761750,102.0,DENIM
1,AGUACHICA,42761750,102.0,CAMISA MANGA LARGA
2,AGUACHICA,42761750,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42761750,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42761750,102.0,OVERALL LARGO
0,AGUACHICA,42761799,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42761799,102.0,CAMISETA POLO
2,AGUACHICA,42761799,102.0,PANTALON
3,AGUACHICA,42761799,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42761799,102.0,TENIS
0,AGUACHICA,42761859,102.0,BODY MANGA CORTA
1,AGUACHICA,42761859,102.0,BODY
2,AGUACHICA,42761859,102.0,PIJAMA MC-PL
3,AGUACHICA,42761859,102.0,CONJUNTO LARGO
4,AGUACHICA,42761859,102.0,PIJAMA ML-PL
0,AGUACHICA,42761889,102.0,MINIFALDA
1,AGUACHICA,42761889,102.0,DENIM
2,AGUACHICA,42761889,102.0,TENIS
3,AGUACHICA,42761889,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42761889,102.0,AGUA DE LINOS
0,AGUACHICA,42762055,102.0,CAMISA MANGA CORTA
1,AGUACHICA,42762055,102.0,CONJUNTO CORTO
2,AGUACHICA,42762055,102.0,OVERALL CORTO
3,AGUACHICA,42762055,102.0,BOTAS
4,AGUACHICA,42762055,102.0,SHORT
0,AGUACHICA,42762057,102.0,VESTIDO MANGA CORTA
1,AGUACHICA,42762057,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42762057,102.0,OVERALL CORTO
3,AGUACHICA,42762057,102.0,DENIM
4,AGUACHICA,42762057,102.0,MINIFALDA
0,AGUACHICA,42762332,102.0,CAMISETA POLO
1,AGUACHICA,42762332,102.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42762332,102.0,ZAPATOS COSIDOS
3,AGUACHICA,42762332,102.0,CAMISA MANGA LARGA
4,AGUACHICA,42762332,102.0,TENIS
0,AGUACHICA,42762564,102.0,ZAPATOS PRECAMINADOR
1,AGUACHICA,42762564,102.0,DENIM
2,AGUACHICA,42762564,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42762564,102.0,TENIS
4,AGUACHICA,42762564,102.0,BUZO
0,AGUACHICA,42762594,102.0,DENIM
0,AGUACHICA,42762869,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42762869,102.0,CONJUNTO LARGO
2,AGUACHICA,42762869,102.0,DENIM
3,AGUACHICA,42762869,102.0,TENIS
4,AGUACHICA,42762869,102.0,CAMISA MANGA LARGA
0,AGUACHICA,42763855,102.0,CONJUNTO CORTO
1,AGUACHICA,42763855,102.0,DENIM
2,AGUACHICA,42763855,102.0,OTROS
3,AGUACHICA,42763855,102.0,PIJAMA MC-PL
4,AGUACHICA,42763855,102.0,TOALLA
0,AGUACHICA,42764129,102.0,DENIM
1,AGUACHICA,42764129,102.0,CAMISA MANGA LARGA
2,AGUACHICA,42764129,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42764129,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42764129,102.0,OVERALL LARGO
0,AGUACHICA,42764551,102.0,CAMISA MANGA SISA
1,AGUACHICA,42764551,102.0,CONJUNTO SUDADERA
2,AGUACHICA,42764551,102.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,42764551,102.0,ZAPATOS COSIDOS
4,AGUACHICA,42764551,102.0,ENTERIZO CORTO
0,AGUACHICA,42764658,102.0,CAMISA MANGA CORTA
1,AGUACHICA,42764658,102.0,DENIM
2,AGUACHICA,42764658,102.0,CAMISETA POLO
3,AGUACHICA,42764658,102.0,TENIS
4,AGUACHICA,42764658,102.0,BUZO
0,AGUACHICA,42765015,102.0,CAÑA LARGA
1,AGUACHICA,42765015,102.0,PIJAMA MC-PL
2,AGUACHICA,42765015,102.0,BOLSO
3,AGUACHICA,42765015,102.0,CAMISETA MANGA CORTA
4,AGUACHICA,42765015,102.0,DENIM
0,AGUACHICA,42765019,102.0,ENTERIZO CORTO
1,AGUACHICA,42765019,102.0,ZAPATOS COSIDOS
2,AGUACHICA,42765019,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42765930,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42765930,102.0,BALETA
2,AGUACHICA,42765930,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42765930,102.0,OVERALL CORTO
4,AGUACHICA,42765930,102.0,TENIS
0,AGUACHICA,42767569,102.0,MINIFALDA
1,AGUACHICA,42767569,102.0,DENIM
2,AGUACHICA,42767569,102.0,TENIS
3,AGUACHICA,42767569,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42767569,102.0,BERMUDA
0,AGUACHICA,42767799,102.0,MINIFALDA
1,AGUACHICA,42767799,102.0,DENIM
2,AGUACHICA,42767799,102.0,TENIS
3,AGUACHICA,42767799,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42767799,102.0,AGUA DE LINOS
0,AGUACHICA,42767824,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42767824,102.0,BODY MANGA CORTA
2,AGUACHICA,42767824,102.0,ENTERIZO CORTO
3,AGUACHICA,42767824,102.0,CONJUNTO CORTO
4,AGUACHICA,42767824,102.0,SANDALIA
0,AGUACHICA,42768644,102.0,DENIM
1,AGUACHICA,42768644,102.0,OTROS
2,AGUACHICA,42768644,102.0,TENIS
3,AGUACHICA,42768644,102.0,SET
4,AGUACHICA,42768644,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42768665,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42768665,102.0,CONJUNTO CORTO
2,AGUACHICA,42768665,102.0,PAÑALERA
3,AGUACHICA,42768665,102.0,PIJAMA ML-PL
4,AGUACHICA,42768665,102.0,PIJAMA MC-PL
0,AGUACHICA,42768712,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42768712,102.0,TENIS
2,AGUACHICA,42768712,102.0,CAMISA MANGA CORTA
3,AGUACHICA,42768712,102.0,DENIM
4,AGUACHICA,42768712,102.0,PANTY CLASICO
0,AGUACHICA,42768834,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42768834,102.0,CAMISETA POLO
2,AGUACHICA,42768834,102.0,BOTAS
3,AGUACHICA,42768834,102.0,DENIM
4,AGUACHICA,42768834,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42769001,102.0,DENIM
0,AGUACHICA,42769145,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42769145,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42769145,102.0,TENIS
3,AGUACHICA,42769145,102.0,CAMISA MANGA LARGA
4,AGUACHICA,42769145,102.0,CUIDADO PERSONAL
0,AGUACHICA,42770889,102.0,TENIS
1,AGUACHICA,42770889,102.0,CONJUNTO CORTO
2,AGUACHICA,42770889,102.0,CAMISETA MANGA SISA
3,AGUACHICA,42770889,102.0,LEGGINGS
4,AGUACHICA,42770889,102.0,CAMISA MANGA CORTA
0,AGUACHICA,42770902,102.0,VESTIDO MANGA SISA
1,AGUACHICA,42770902,102.0,MINIFALDA
2,AGUACHICA,42770902,102.0,TENIS
3,AGUACHICA,42770902,102.0,CONJUNTO CORTO
4,AGUACHICA,42770902,102.0,SHORT
0,AGUACHICA,42770992,102.0,OTROS
1,AGUACHICA,42770992,102.0,TENIS
0,AGUACHICA,42771146,102.0,DENIM
0,AGUACHICA,42771192,102.0,MINIFALDA
1,AGUACHICA,42771192,102.0,DENIM
2,AGUACHICA,42771192,102.0,TENIS
3,AGUACHICA,42771192,102.0,ZAPATOS PRECAMINADOR
4,AGUACHICA,42771192,102.0,AGUA DE LINOS
0,AGUACHICA,42771505,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42771505,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42771505,102.0,BODY MANGA CORTA
3,AGUACHICA,42771505,102.0,CAMISA MANGA SISA
4,AGUACHICA,42771505,102.0,DENIM
0,AGUACHICA,42771650,102.0,BOTAS
1,AGUACHICA,42771650,102.0,SANDALIA
2,AGUACHICA,42771650,102.0,OTROS
3,AGUACHICA,42771650,102.0,TENIS
4,AGUACHICA,42771650,102.0,VESTIDO MANGA CORTA
0,AGUACHICA,42771972,102.0,BUZO
1,AGUACHICA,42771972,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42771972,102.0,DENIM
3,AGUACHICA,42771972,102.0,MINIFALDA
4,AGUACHICA,42771972,102.0,CAMISETA POLO
0,AGUACHICA,42772131,102.0,CAMISA MANGA CORTA
1,AGUACHICA,42772131,102.0,DENIM
2,AGUACHICA,42772131,102.0,CAMISETA POLO
3,AGUACHICA,42772131,102.0,TENIS
4,AGUACHICA,42772131,102.0,BUZO
0,AGUACHICA,42772492,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42772492,102.0,TENIS
2,AGUACHICA,42772492,102.0,VESTIDO MANGA SISA
3,AGUACHICA,42772492,102.0,CONJUNTO LARGO
4,AGUACHICA,42772492,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42772682,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42772682,102.0,COBIJA SENCILLA
2,AGUACHICA,42772682,102.0,ENTERIZO CORTO
3,AGUACHICA,42772682,102.0,CONJUNTO CORTO
4,AGUACHICA,42772682,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42773123,102.0,CAMISA MANGA LARGA
1,AGUACHICA,42773123,102.0,CAMISETA POLO
2,AGUACHICA,42773123,102.0,DENIM
3,AGUACHICA,42773123,102.0,VESTIDO MANGA SISA
4,AGUACHICA,42773123,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42773307,102.0,CONJUNTO CORTO
1,AGUACHICA,42773307,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42773307,102.0,CAMISETA MANGA CORTA
3,AGUACHICA,42773307,102.0,BODY MANGA CORTA
4,AGUACHICA,42773307,102.0,DENIM
0,AGUACHICA,42773685,102.0,BODY MANGA CORTA
1,AGUACHICA,42773685,102.0,SET
2,AGUACHICA,42773685,102.0,CONJUNTO CORTO
3,AGUACHICA,42773685,102.0,DENIM
4,AGUACHICA,42773685,102.0,OTROS
0,AGUACHICA,42773743,102.0,DENIM
1,AGUACHICA,42773743,102.0,BOTAS
2,AGUACHICA,42773743,102.0,PANTALONETA
3,AGUACHICA,42773743,102.0,BUZO
4,AGUACHICA,42773743,102.0,BERMUDA
0,AGUACHICA,42773781,102.0,SET
1,AGUACHICA,42773781,102.0,CONJUNTO CORTO
2,AGUACHICA,42773781,102.0,OVERALL LARGO
0,AGUACHICA,42774594,102.0,CUIDADO PERSONAL
1,AGUACHICA,42774594,102.0,DENIM
2,AGUACHICA,42774594,102.0,MINIFALDA
3,AGUACHICA,42774594,102.0,CAMISA MANGA LARGA
4,AGUACHICA,42774594,102.0,SHORT
0,AGUACHICA,42774888,102.0,BODY MANGA CORTA
1,AGUACHICA,42774888,102.0,BODY MANGA SISA
2,AGUACHICA,42774888,102.0,VESTIDO MANGA CORTA
3,AGUACHICA,42774888,102.0,CAMISA MANGA CORTA
4,AGUACHICA,42774888,102.0,CAMISETA MANGA CORTA
0,AGUACHICA,42774961,102.0,DENIM
0,AGUACHICA,42775094,102.0,CONJUNTO CORTO
1,AGUACHICA,42775094,102.0,TENIS
2,AGUACHICA,42775094,102.0,BODY MANGA CORTA
3,AGUACHICA,42775094,102.0,VESTIDO MANGA CORTA
4,AGUACHICA,42775094,102.0,BODY MANGA LARGA
0,AGUACHICA,42776259,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42776259,102.0,BODY MANGA CORTA
2,AGUACHICA,42776259,102.0,ENTERIZO CORTO
3,AGUACHICA,42776259,102.0,CONJUNTO CORTO
4,AGUACHICA,42776259,102.0,SANDALIA
0,AGUACHICA,42776409,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42776409,102.0,CAMISA MANGA CORTA
2,AGUACHICA,42776409,102.0,TOBILLERA
3,AGUACHICA,42776409,102.0,CAMISETA POLO
4,AGUACHICA,42776409,102.0,CAMISA MANGA LARGA
0,AGUACHICA,42776419,102.0,TENIS
1,AGUACHICA,42776419,102.0,PANTALONETA
2,AGUACHICA,42776419,102.0,BOTAS
3,AGUACHICA,42776419,102.0,CONJUNTO CORTO
4,AGUACHICA,42776419,102.0,OTROS
0,AGUACHICA,42776620,102.0,CAMISETA MANGA CORTA
1,AGUACHICA,42776620,102.0,COBIJA SENCILLA
2,AGUACHICA,42776620,102.0,ENTERIZO CORTO
3,AGUACHICA,42776620,102.0,CONJUNTO CORTO
4,AGUACHICA,42776620,102.0,ZAPATOS PRECAMINADOR
0,AGUACHICA,42777617,102.0,ZAPATOS COSIDOS
1,AGUACHICA,42777617,102.0,TENIS
2,AGUACHICA,42777617,102.0,LEGGINGS
0,AGUACHICA,42777618,102.0,DENIM
0,AGUACHICA,42777619,102.0,CONJUNTO SUDADERA
1,AGUACHICA,42777619,102.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,42777619,102.0,ENTERIZO CORTO
