,ciudad,cliente,cluster,recomendados
2,TUNJA,41351907,3404.0,DENIM
3,TUNJA,41351907,3404.0,CHAQUETA
4,TUNJA,41351907,3404.0,PANTALON
0,TUNJA,41355213,3404.0,PIJAMA ENTERIZO
1,TUNJA,41355213,3404.0,OVERALL LARGO
36,TUNJA,41357033,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41357033,3404.0,DENIM
138,TUNJA,41357033,3404.0,TENIS
98,TUNJA,41357033,3404.0,PANTALON
31,TUNJA,41357033,3404.0,CAMISA MANGA LARGA
36,TUNJA,41359490,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41359490,3404.0,DENIM
138,TUNJA,41359490,3404.0,TENIS
98,TUNJA,41359490,3404.0,PANTALON
31,TUNJA,41359490,3404.0,CAMISA MANGA LARGA
0,TUNJA,41359805,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41359805,3404.0,LEGGINGS
2,TUNJA,41359805,3404.0,PANTALON
3,TUNJA,41359805,3404.0,DENIM
4,TUNJA,41359805,3404.0,TENIS
0,TUNJA,41368268,3404.0,BOTAS
1,TUNJA,41368268,3404.0,CAMISETA MANGA CORTA
2,TUNJA,41368268,3404.0,CAMISETA MANGA LARGA
3,TUNJA,41368268,3404.0,CAMISA MANGA CORTA
4,TUNJA,41368268,3404.0,CHAQUETA
36,TUNJA,41380610,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41380610,3404.0,DENIM
138,TUNJA,41380610,3404.0,TENIS
98,TUNJA,41380610,3404.0,PANTALON
31,TUNJA,41380610,3404.0,CAMISA MANGA LARGA
0,TUNJA,41381736,3404.0,SHORT
1,TUNJA,41381736,3404.0,BODY MANGA LARGA
2,TUNJA,41381736,3404.0,CHAQUETA
0,TUNJA,41387147,3404.0,DENIM
1,TUNJA,41387147,3404.0,OVERALL LARGO
2,TUNJA,41387147,3404.0,PANTALON
3,TUNJA,41387147,3404.0,ZAPATOS PRECAMINADOR
4,TUNJA,41387147,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41387894,3404.0,OVERALL LARGO
36,TUNJA,41389321,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41389321,3404.0,DENIM
138,TUNJA,41389321,3404.0,TENIS
98,TUNJA,41389321,3404.0,PANTALON
31,TUNJA,41389321,3404.0,CAMISA MANGA LARGA
0,TUNJA,41392248,3404.0,BUZO
1,TUNJA,41392248,3404.0,DENIM
2,TUNJA,41392248,3404.0,SUDADERA
3,TUNJA,41392248,3404.0,CAMISETA MANGA LARGA
4,TUNJA,41392248,3404.0,PANTALON
0,TUNJA,41392260,3404.0,BUZO
1,TUNJA,41392260,3404.0,DENIM
36,TUNJA,41397499,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41397499,3404.0,DENIM
138,TUNJA,41397499,3404.0,TENIS
98,TUNJA,41397499,3404.0,PANTALON
31,TUNJA,41397499,3404.0,CAMISA MANGA LARGA
0,TUNJA,41398563,3404.0,BOTAS
1,TUNJA,41398563,3404.0,CAMISA MANGA LARGA
2,TUNJA,41398563,3404.0,CONJUNTO LARGO
3,TUNJA,41398563,3404.0,OTROS
4,TUNJA,41398563,3404.0,VESTIDO MANGA LARGA
0,TUNJA,41421590,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41421590,3404.0,CHAQUETA
2,TUNJA,41421590,3404.0,DENIM
3,TUNJA,41421590,3404.0,SUDADERA
4,TUNJA,41421590,3404.0,PANTALON
36,TUNJA,41422248,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41422248,3404.0,DENIM
138,TUNJA,41422248,3404.0,TENIS
98,TUNJA,41422248,3404.0,PANTALON
31,TUNJA,41422248,3404.0,CAMISA MANGA LARGA
0,TUNJA,41424382,3404.0,CAMISA MANGA LARGA
1,TUNJA,41424382,3404.0,SUDADERA
2,TUNJA,41424382,3404.0,TENIS
3,TUNJA,41424382,3404.0,CAMISETA MANGA CORTA
36,TUNJA,41430095,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41430095,3404.0,DENIM
138,TUNJA,41430095,3404.0,TENIS
98,TUNJA,41430095,3404.0,PANTALON
31,TUNJA,41430095,3404.0,CAMISA MANGA LARGA
0,TUNJA,41434886,3404.0,CAMISETA MANGA LARGA
1,TUNJA,41434886,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41448182,3404.0,OVERALL LARGO
1,TUNJA,41448182,3404.0,CONJUNTO CORTO
2,TUNJA,41448182,3404.0,BUZO
36,TUNJA,41449922,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41449922,3404.0,DENIM
138,TUNJA,41449922,3404.0,TENIS
98,TUNJA,41449922,3404.0,PANTALON
31,TUNJA,41449922,3404.0,CAMISA MANGA LARGA
0,TUNJA,41453989,3404.0,CAMISA MANGA LARGA
1,TUNJA,41453989,3404.0,DENIM
2,TUNJA,41453989,3404.0,CONJUNTO LARGO
3,TUNJA,41453989,3404.0,CAMISETA POLO
36,TUNJA,41461891,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41461891,3404.0,DENIM
138,TUNJA,41461891,3404.0,TENIS
98,TUNJA,41461891,3404.0,PANTALON
31,TUNJA,41461891,3404.0,CAMISA MANGA LARGA
36,TUNJA,41473633,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41473633,3404.0,DENIM
138,TUNJA,41473633,3404.0,TENIS
98,TUNJA,41473633,3404.0,PANTALON
31,TUNJA,41473633,3404.0,CAMISA MANGA LARGA
0,TUNJA,41475426,3404.0,BUZO
1,TUNJA,41475426,3404.0,CAMISA MANGA CORTA
2,TUNJA,41475426,3404.0,CHAQUETA
3,TUNJA,41475426,3404.0,OVERALL CORTO
4,TUNJA,41475426,3404.0,TENIS
36,TUNJA,41477559,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41477559,3404.0,DENIM
138,TUNJA,41477559,3404.0,TENIS
98,TUNJA,41477559,3404.0,PANTALON
31,TUNJA,41477559,3404.0,CAMISA MANGA LARGA
0,TUNJA,41488206,3404.0,CAMISA MANGA LARGA
1,TUNJA,41488206,3404.0,CUIDADO PERSONAL
2,TUNJA,41488206,3404.0,DENIM
3,TUNJA,41488206,3404.0,SUDADERA
36,TUNJA,41489815,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41489815,3404.0,DENIM
138,TUNJA,41489815,3404.0,TENIS
98,TUNJA,41489815,3404.0,PANTALON
31,TUNJA,41489815,3404.0,CAMISA MANGA LARGA
0,TUNJA,41490172,3404.0,DENIM
1,TUNJA,41490172,3404.0,PANTALON
2,TUNJA,41490172,3404.0,CHAQUETA
3,TUNJA,41490172,3404.0,OVERALL LARGO
4,TUNJA,41490172,3404.0,VESTIDO MANGA LARGA
0,TUNJA,41493460,3404.0,PANTALON
1,TUNJA,41493460,3404.0,CAMISETA MANGA CORTA
2,TUNJA,41493460,3404.0,CAMISETA MANGA LARGA
36,TUNJA,41495717,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41495717,3404.0,DENIM
138,TUNJA,41495717,3404.0,TENIS
98,TUNJA,41495717,3404.0,PANTALON
31,TUNJA,41495717,3404.0,CAMISA MANGA LARGA
36,TUNJA,41498888,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41498888,3404.0,DENIM
138,TUNJA,41498888,3404.0,TENIS
98,TUNJA,41498888,3404.0,PANTALON
31,TUNJA,41498888,3404.0,CAMISA MANGA LARGA
36,TUNJA,41502222,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41502222,3404.0,DENIM
138,TUNJA,41502222,3404.0,TENIS
98,TUNJA,41502222,3404.0,PANTALON
31,TUNJA,41502222,3404.0,CAMISA MANGA LARGA
0,TUNJA,41512157,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41512157,3404.0,TENIS
2,TUNJA,41512157,3404.0,VESTIDO MANGA LARGA
3,TUNJA,41512157,3404.0,CHAQUETA
4,TUNJA,41512157,3404.0,OVERALL LARGO
0,TUNJA,41516496,3404.0,TENIS
1,TUNJA,41516496,3404.0,DENIM
2,TUNJA,41516496,3404.0,SANDALIA
3,TUNJA,41516496,3404.0,PANTALON
4,TUNJA,41516496,3404.0,CAMISETA MANGA LARGA
36,TUNJA,41518879,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41518879,3404.0,DENIM
138,TUNJA,41518879,3404.0,TENIS
98,TUNJA,41518879,3404.0,PANTALON
31,TUNJA,41518879,3404.0,CAMISA MANGA LARGA
36,TUNJA,41519012,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41519012,3404.0,DENIM
138,TUNJA,41519012,3404.0,TENIS
98,TUNJA,41519012,3404.0,PANTALON
31,TUNJA,41519012,3404.0,CAMISA MANGA LARGA
36,TUNJA,41525716,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41525716,3404.0,DENIM
138,TUNJA,41525716,3404.0,TENIS
98,TUNJA,41525716,3404.0,PANTALON
31,TUNJA,41525716,3404.0,CAMISA MANGA LARGA
36,TUNJA,41533418,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41533418,3404.0,DENIM
138,TUNJA,41533418,3404.0,TENIS
98,TUNJA,41533418,3404.0,PANTALON
31,TUNJA,41533418,3404.0,CAMISA MANGA LARGA
0,TUNJA,41537701,3404.0,VESTIDO MANGA SISA
36,TUNJA,41549941,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41549941,3404.0,DENIM
138,TUNJA,41549941,3404.0,TENIS
98,TUNJA,41549941,3404.0,PANTALON
31,TUNJA,41549941,3404.0,CAMISA MANGA LARGA
0,TUNJA,41555297,3404.0,DENIM
1,TUNJA,41555297,3404.0,CHAQUETA
36,TUNJA,41556902,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41556902,3404.0,DENIM
138,TUNJA,41556902,3404.0,TENIS
98,TUNJA,41556902,3404.0,PANTALON
31,TUNJA,41556902,3404.0,CAMISA MANGA LARGA
0,TUNJA,41560556,3404.0,TENIS
1,TUNJA,41560556,3404.0,LEGGINGS
2,TUNJA,41560556,3404.0,OVERALL LARGO
3,TUNJA,41560556,3404.0,CAMISA MANGA CORTA
4,TUNJA,41560556,3404.0,CHAQUETA
36,TUNJA,41565646,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41565646,3404.0,DENIM
138,TUNJA,41565646,3404.0,TENIS
98,TUNJA,41565646,3404.0,PANTALON
31,TUNJA,41565646,3404.0,CAMISA MANGA LARGA
0,TUNJA,41573961,3404.0,CAMISA MANGA LARGA
1,TUNJA,41573961,3404.0,CAMISETA POLO
2,TUNJA,41573961,3404.0,BOTAS
3,TUNJA,41573961,3404.0,CHAQUETA
4,TUNJA,41573961,3404.0,CUIDADO PERSONAL
0,TUNJA,41584222,3404.0,DENIM
1,TUNJA,41584222,3404.0,PANTALON
2,TUNJA,41584222,3404.0,OVERALL CORTO
3,TUNJA,41584222,3404.0,CAMISA MANGA LARGA
4,TUNJA,41584222,3404.0,SUDADERA
0,TUNJA,41584785,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41584785,3404.0,SUDADERA
2,TUNJA,41584785,3404.0,TENIS
3,TUNJA,41584785,3404.0,VESTIDO MANGA LARGA
4,TUNJA,41584785,3404.0,ZAPATOS PRECAMINADOR
0,TUNJA,41585288,3404.0,LEGGINGS
1,TUNJA,41585288,3404.0,PANTALON
2,TUNJA,41585288,3404.0,SUDADERA
3,TUNJA,41585288,3404.0,BOTAS
4,TUNJA,41585288,3404.0,DENIM
0,TUNJA,41588992,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41588992,3404.0,CAMISA MANGA CORTA
2,TUNJA,41588992,3404.0,TENIS
3,TUNJA,41588992,3404.0,BUZO
4,TUNJA,41588992,3404.0,CAMISETA POLO
0,TUNJA,41591059,3404.0,PANTALON
1,TUNJA,41591059,3404.0,OVERALL CORTO
2,TUNJA,41591059,3404.0,OVERALL LARGO
3,TUNJA,41591059,3404.0,TENIS
4,TUNJA,41591059,3404.0,DENIM
0,TUNJA,41591700,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41591700,3404.0,CHAQUETA
2,TUNJA,41591700,3404.0,DENIM
3,TUNJA,41591700,3404.0,CONJUNTO CORTO
4,TUNJA,41591700,3404.0,BOTAS
0,TUNJA,41591909,3404.0,CAMISETA MANGA LARGA
1,TUNJA,41591909,3404.0,BUZO
2,TUNJA,41591909,3404.0,TENIS
3,TUNJA,41591909,3404.0,OVERALL LARGO
4,TUNJA,41591909,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41594088,3404.0,DENIM
1,TUNJA,41594088,3404.0,TENIS
2,TUNJA,41594088,3404.0,LEGGINGS
3,TUNJA,41594088,3404.0,OVERALL CORTO
4,TUNJA,41594088,3404.0,CAMISA MANGA LARGA
0,TUNJA,41596526,3404.0,CHAQUETA
1,TUNJA,41596526,3404.0,CUIDADO PERSONAL
2,TUNJA,41596526,3404.0,VESTIDO MANGA LARGA
3,TUNJA,41596526,3404.0,LEGGINGS
4,TUNJA,41596526,3404.0,PANTALON
0,TUNJA,41606999,3404.0,CHAQUETA
0,TUNJA,41609974,3404.0,CHAQUETA
1,TUNJA,41609974,3404.0,DENIM
2,TUNJA,41609974,3404.0,OVERALL LARGO
3,TUNJA,41609974,3404.0,BUZO
4,TUNJA,41609974,3404.0,LEGGINGS
0,TUNJA,41610152,3404.0,TENIS
1,TUNJA,41610152,3404.0,VESTIDO MANGA LARGA
2,TUNJA,41610152,3404.0,VESTIDO MANGA CORTA
3,TUNJA,41610152,3404.0,CHALECO
4,TUNJA,41610152,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41616874,3404.0,PANTALON
1,TUNJA,41616874,3404.0,OVERALL CORTO
2,TUNJA,41616874,3404.0,OVERALL LARGO
3,TUNJA,41616874,3404.0,TENIS
4,TUNJA,41616874,3404.0,DENIM
0,TUNJA,41625159,3404.0,CHAQUETA
1,TUNJA,41625159,3404.0,CAMISA MANGA LARGA
2,TUNJA,41625159,3404.0,OVERALL LARGO
3,TUNJA,41625159,3404.0,BUZO
4,TUNJA,41625159,3404.0,BODY MANGA LARGA
0,TUNJA,41634315,3404.0,CHAQUETA
1,TUNJA,41634315,3404.0,TENIS
2,TUNJA,41634315,3404.0,CAMISA MANGA CORTA
3,TUNJA,41634315,3404.0,PANTALON
4,TUNJA,41634315,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41634327,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41634327,3404.0,SUDADERA
2,TUNJA,41634327,3404.0,CAMISETA MANGA LARGA
0,TUNJA,41636166,3404.0,CHAQUETA
0,TUNJA,41640226,3404.0,CAMISETA MANGA LARGA
1,TUNJA,41640226,3404.0,LEGGINGS
2,TUNJA,41640226,3404.0,CUIDADO PERSONAL
3,TUNJA,41640226,3404.0,BODY MANGA CORTA
4,TUNJA,41640226,3404.0,CHAQUETA
0,TUNJA,41641071,3404.0,DENIM
1,TUNJA,41641071,3404.0,SANDALIA
2,TUNJA,41641071,3404.0,TOBILLERA
3,TUNJA,41641071,3404.0,OVERALL CORTO
4,TUNJA,41641071,3404.0,CAMISETA MANGA LARGA
0,TUNJA,41644505,3404.0,BODY MANGA CORTA
1,TUNJA,41644505,3404.0,OVERALL LARGO
2,TUNJA,41644505,3404.0,CAMISETA MANGA CORTA
3,TUNJA,41644505,3404.0,PIJAMA ENTERIZO
4,TUNJA,41644505,3404.0,VESTIDO MANGA LARGA
0,TUNJA,41644552,3404.0,CHAQUETA
1,TUNJA,41644552,3404.0,CAMISA MANGA LARGA
2,TUNJA,41644552,3404.0,OVERALL LARGO
3,TUNJA,41644552,3404.0,BUZO
4,TUNJA,41644552,3404.0,BODY MANGA LARGA
36,TUNJA,41656471,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41656471,3404.0,DENIM
138,TUNJA,41656471,3404.0,TENIS
98,TUNJA,41656471,3404.0,PANTALON
31,TUNJA,41656471,3404.0,CAMISA MANGA LARGA
0,TUNJA,41668352,3404.0,CAMISA MANGA LARGA
1,TUNJA,41668352,3404.0,CAMISETA MANGA LARGA
2,TUNJA,41668352,3404.0,CONJUNTO SUDADERA
3,TUNJA,41668352,3404.0,DENIM
4,TUNJA,41668352,3404.0,BUZO
0,TUNJA,41687898,3404.0,CAMISA MANGA LARGA
1,TUNJA,41687898,3404.0,SUDADERA
2,TUNJA,41687898,3404.0,CAMISETA MANGA LARGA
3,TUNJA,41687898,3404.0,CAMISA MANGA CORTA
4,TUNJA,41687898,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41696445,3404.0,CHALECO
1,TUNJA,41696445,3404.0,DENIM
2,TUNJA,41696445,3404.0,CAÑA CORTA
3,TUNJA,41696445,3404.0,CAÑA LARGA
4,TUNJA,41696445,3404.0,TENIS
0,TUNJA,41700808,3404.0,OVERALL LARGO
1,TUNJA,41700808,3404.0,BUZO
2,TUNJA,41700808,3404.0,PANTALON
3,TUNJA,41700808,3404.0,CAMISETA MANGA LARGA
0,TUNJA,41702311,3404.0,BUZO
1,TUNJA,41702311,3404.0,OVERALL CORTO
2,TUNJA,41702311,3404.0,CAMISETA MANGA CORTA
3,TUNJA,41702311,3404.0,VESTIDO MANGA LARGA
4,TUNJA,41702311,3404.0,DENIM
0,TUNJA,41705575,3404.0,CHALECO
0,TUNJA,41714522,3404.0,DENIM
0,TUNJA,41722063,3404.0,CAMISETA MANGA LARGA
1,TUNJA,41722063,3404.0,OVERALL LARGO
2,TUNJA,41722063,3404.0,LEGGINGS
3,TUNJA,41722063,3404.0,SUDADERA
4,TUNJA,41722063,3404.0,CUIDADO PERSONAL
36,TUNJA,41724248,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41724248,3404.0,DENIM
138,TUNJA,41724248,3404.0,TENIS
98,TUNJA,41724248,3404.0,PANTALON
31,TUNJA,41724248,3404.0,CAMISA MANGA LARGA
36,TUNJA,41740360,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41740360,3404.0,DENIM
138,TUNJA,41740360,3404.0,TENIS
98,TUNJA,41740360,3404.0,PANTALON
31,TUNJA,41740360,3404.0,CAMISA MANGA LARGA
0,TUNJA,41744918,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41744918,3404.0,CAMISETA MANGA LARGA
2,TUNJA,41744918,3404.0,TENIS
3,TUNJA,41744918,3404.0,CAMISETA POLO
4,TUNJA,41744918,3404.0,PANTALON
0,TUNJA,41747111,3404.0,CONJUNTO LARGO
1,TUNJA,41747111,3404.0,CAMISA MANGA LARGA
2,TUNJA,41747111,3404.0,CAÑA LARGA
3,TUNJA,41747111,3404.0,OTROS
4,TUNJA,41747111,3404.0,OVERALL LARGO
0,TUNJA,41748982,3404.0,TENIS
1,TUNJA,41748982,3404.0,VESTIDO MANGA LARGA
2,TUNJA,41748982,3404.0,VESTIDO MANGA CORTA
3,TUNJA,41748982,3404.0,CHALECO
4,TUNJA,41748982,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41750228,3404.0,CAMISETA MANGA LARGA
1,TUNJA,41750228,3404.0,OVERALL LARGO
2,TUNJA,41750228,3404.0,CAMISA MANGA LARGA
3,TUNJA,41750228,3404.0,CHAQUETA
4,TUNJA,41750228,3404.0,CHALECO
0,TUNJA,41752342,3404.0,CAMISA MANGA CORTA
1,TUNJA,41752342,3404.0,CAMISETA MANGA CORTA
2,TUNJA,41752342,3404.0,BUZO
3,TUNJA,41752342,3404.0,CAMISETA MANGA LARGA
0,TUNJA,41752462,3404.0,DENIM
1,TUNJA,41752462,3404.0,SHORT
2,TUNJA,41752462,3404.0,CHAQUETA
3,TUNJA,41752462,3404.0,CONJUNTO LARGO
4,TUNJA,41752462,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41755220,3404.0,OVERALL LARGO
1,TUNJA,41755220,3404.0,CONJUNTO CORTO
2,TUNJA,41755220,3404.0,OVERALL CORTO
3,TUNJA,41755220,3404.0,BUZO
4,TUNJA,41755220,3404.0,CHAQUETA
0,TUNJA,41755585,3404.0,CHAQUETA
1,TUNJA,41755585,3404.0,CAMISA MANGA LARGA
0,TUNJA,41764706,3404.0,BUZO
1,TUNJA,41764706,3404.0,OVERALL LARGO
2,TUNJA,41764706,3404.0,PANTALON
3,TUNJA,41764706,3404.0,DENIM
4,TUNJA,41764706,3404.0,CAMISETA MANGA LARGA
0,TUNJA,41766407,3404.0,CAMISA MANGA LARGA
1,TUNJA,41766407,3404.0,CAMISETA MANGA LARGA
2,TUNJA,41766407,3404.0,CAMISETA MANGA CORTA
3,TUNJA,41766407,3404.0,VESTIDO MANGA LARGA
4,TUNJA,41766407,3404.0,PANTALON
0,TUNJA,41768149,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41768149,3404.0,DENIM
2,TUNJA,41768149,3404.0,VESTIDO MANGA LARGA
3,TUNJA,41768149,3404.0,TENIS
4,TUNJA,41768149,3404.0,RELOJ
0,TUNJA,41768156,3404.0,ZAPATOS COSIDOS
1,TUNJA,41768156,3404.0,CAMISETA MANGA CORTA
2,TUNJA,41768156,3404.0,CAMISA MANGA LARGA
3,TUNJA,41768156,3404.0,ZAPATOS PRECAMINADOR
4,TUNJA,41768156,3404.0,CONJUNTO CORTO
36,TUNJA,41770896,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41770896,3404.0,DENIM
138,TUNJA,41770896,3404.0,TENIS
98,TUNJA,41770896,3404.0,PANTALON
31,TUNJA,41770896,3404.0,CAMISA MANGA LARGA
36,TUNJA,41771873,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41771873,3404.0,DENIM
138,TUNJA,41771873,3404.0,TENIS
98,TUNJA,41771873,3404.0,PANTALON
31,TUNJA,41771873,3404.0,CAMISA MANGA LARGA
0,TUNJA,41772911,3404.0,TENIS
1,TUNJA,41772911,3404.0,BODY MANGA SISA
2,TUNJA,41772911,3404.0,BUZO
3,TUNJA,41772911,3404.0,CHALECO
4,TUNJA,41772911,3404.0,OVERALL LARGO
0,TUNJA,41774224,3404.0,CAMISA MANGA LARGA
1,TUNJA,41774224,3404.0,BODY MANGA LARGA
2,TUNJA,41774224,3404.0,BUZO
3,TUNJA,41774224,3404.0,CAMISETA MANGA LARGA
4,TUNJA,41774224,3404.0,CHAQUETA
0,TUNJA,41777798,3404.0,CAMISA MANGA LARGA
1,TUNJA,41777798,3404.0,SUDADERA
2,TUNJA,41777798,3404.0,CAMISETA MANGA LARGA
3,TUNJA,41777798,3404.0,CAMISA MANGA CORTA
4,TUNJA,41777798,3404.0,CAMISETA MANGA CORTA
0,TUNJA,41780357,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41780357,3404.0,CAMISETA MANGA LARGA
2,TUNJA,41780357,3404.0,CHAQUETA
3,TUNJA,41780357,3404.0,TENIS
4,TUNJA,41780357,3404.0,BOTAS
0,TUNJA,41781316,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41781316,3404.0,CAMISETA POLO
2,TUNJA,41781316,3404.0,CONJUNTO LARGO
3,TUNJA,41781316,3404.0,SUDADERA
4,TUNJA,41781316,3404.0,CAMISA MANGA CORTA
0,TUNJA,41783524,3404.0,CAMISA MANGA LARGA
1,TUNJA,41783524,3404.0,VESTIDO MANGA LARGA
2,TUNJA,41783524,3404.0,CONJUNTO LARGO
3,TUNJA,41783524,3404.0,BODY MANGA CORTA
4,TUNJA,41783524,3404.0,OVERALL LARGO
0,TUNJA,41786788,3404.0,CAMISETA MANGA CORTA
1,TUNJA,41786788,3404.0,SUDADERA
2,TUNJA,41786788,3404.0,CAMISETA MANGA LARGA
0,TUNJA,41787982,3404.0,CAMISA MANGA CORTA
1,TUNJA,41787982,3404.0,CAMISETA MANGA LARGA
2,TUNJA,41787982,3404.0,BODY MANGA CORTA
3,TUNJA,41787982,3404.0,OVERALL LARGO
4,TUNJA,41787982,3404.0,CHALECO
0,TUNJA,41789006,3404.0,CHAQUETA
1,TUNJA,41789006,3404.0,BERMUDA
2,TUNJA,41789006,3404.0,SHORT
3,TUNJA,41789006,3404.0,CONJUNTO LARGO
4,TUNJA,41789006,3404.0,DENIM
0,TUNJA,41790560,3404.0,CHAQUETA
1,TUNJA,41790560,3404.0,CAMISA MANGA LARGA
2,TUNJA,41790560,3404.0,TENIS
3,TUNJA,41790560,3404.0,BUZO
4,TUNJA,41790560,3404.0,OVERALL LARGO
0,TUNJA,41795446,3404.0,DENIM
1,TUNJA,41795446,3404.0,OVERALL LARGO
2,TUNJA,41795446,3404.0,SET
0,TUNJA,41796649,3404.0,CAMISA MANGA LARGA
1,TUNJA,41796649,3404.0,BOLSO
2,TUNJA,41796649,3404.0,DENIM
3,TUNJA,41796649,3404.0,VESTIDO MANGA LARGA
0,TUNJA,41799237,3404.0,DENIM
1,TUNJA,41799237,3404.0,OVERALL LARGO
2,TUNJA,41799237,3404.0,CAMISETA MANGA CORTA
3,TUNJA,41799237,3404.0,CHAQUETA
4,TUNJA,41799237,3404.0,PANTALON
0,TUNJA,41800155,3404.0,OVERALL LARGO
1,TUNJA,41800155,3404.0,CONJUNTO CORTO
2,TUNJA,41800155,3404.0,OVERALL CORTO
3,TUNJA,41800155,3404.0,BUZO
4,TUNJA,41800155,3404.0,CHAQUETA
36,TUNJA,41808146,3404.0,CAMISETA MANGA CORTA
61,TUNJA,41808146,3404.0,DENIM
138,TUNJA,41808146,3404.0,TENIS
98,TUNJA,41808146,3404.0,PANTALON
31,TUNJA,41808146,3404.0,CAMISA MANGA LARGA
0,TUNJA,41808226,3404.0,CAMISETA MANGA LARGA
1,TUNJA,41808226,3404.0,BODY MANGA CORTA
2,TUNJA,41808226,3404.0,DENIM
3,TUNJA,41808226,3404.0,CHAQUETA
4,TUNJA,41808226,3404.0,PANTALON
0,TUNJA,41812233,3404.0,OVERALL LARGO
1,TUNJA,41812233,3404.0,SUDADERA
2,TUNJA,41812233,3404.0,CAMISETA MANGA LARGA
3,TUNJA,41812233,3404.0,BOTAS
4,TUNJA,41812233,3404.0,BUZO
0,TUNJA,41813405,3404.0,OVERALL LARGO
1,TUNJA,41813405,3404.0,CONJUNTO LARGO
2,TUNJA,41813405,3404.0,CAMISA MANGA CORTA
3,TUNJA,41813405,3404.0,VESTIDO MANGA SISA
4,TUNJA,41813405,3404.0,CHAQUETA
0,TUNJA,41814029,3404.0,CAMISA MANGA LARGA
1,TUNJA,41814029,3404.0,CORBATA
2,TUNJA,41814029,3404.0,CAMISA MANGA CORTA
3,TUNJA,41814029,3404.0,CAMISETA MANGA LARGA
4,TUNJA,41814029,3404.0,CHAQUETA
0,TUNJA,41815605,3404.0,OVERALL LARGO
1,TUNJA,41815605,3404.0,CAMISA MANGA LARGA
2,TUNJA,41815605,3404.0,SUDADERA
3,TUNJA,41815605,3404.0,OTROS
4,TUNJA,41815605,3404.0,ZAPATOS PRECAMINADOR
0,TUNJA,41816035,3404.0,OVERALL LARGO
1,TUNJA,41816035,3404.0,TENIS
2,TUNJA,41816035,3404.0,CHAQUETA
3,TUNJA,41816035,3404.0,DENIM
4,TUNJA,41816035,3404.0,BOTAS
0,TUNJA,41824238,3404.0,CAÑA CORTA
1,TUNJA,41824238,3404.0,SUDADERA
2,TUNJA,41824238,3404.0,TENIS
3,TUNJA,41824238,3404.0,SANDALIA
4,TUNJA,41824238,3404.0,VESTIDO MANGA LARGA
0,TUNJA,41824857,3404.0,PANTALON
1,TUNJA,41824857,3404.0,OVERALL CORTO
2,TUNJA,41824857,3404.0,OVERALL LARGO
3,TUNJA,41824857,3404.0,TENIS
4,TUNJA,41824857,3404.0,DENIM
0,TUNJA,41828544,3404.0,CHAQUETA
1,TUNJA,41828544,3404.0,CHALECO
2,TUNJA,41828544,3404.0,TENIS
3,TUNJA,41828544,3404.0,DENIM
4,TUNJA,41828544,3404.0,SET
0,TUNJA,41830777,3404.0,CHAQUETA
1,TUNJA,41830777,3404.0,LEGGINGS
